公告信息,#genre#
CCTV2,http://110.179.81.83:8083/udp/239.1.1.8:8008$LR•IPV4『线路7』
CCTV2,http://222.130.146.175:8888/rtp/239.3.1.60:8084$LR•IPV4『线路8』
CCTV2,http://114.254.85.192:2222/rtp/239.3.1.60:8084$LR•IPV4『线路9』
CCTV2,http://114.254.185.206:9999/rtp/239.3.1.60:8084$LR•IPV4『线路10』
CCTV2,http://58.48.37.158:1111/tsfile/live/0002_1.m3u8$LR•IPV4『线路11』
CCTV2,http://124.64.11.135:8888/rtp/239.3.1.60:8084$LR•IPV4『线路12』
CCTV2,http://118.248.166.19:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
CCTV2,http://175.8.213.198:8081/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
CCTV2,http://124.228.160.197:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV2,http://119.39.97.2:9002/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV2,http://222.241.154.37:9901/tsfile/live/23002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV2,http://175.8.213.198:8081/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV2,http://223.159.11.85:8099/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路19』
CCTV2,http://118.248.166.19:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
CCTV2,http://nnth.7766.org:85//tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
CCTV2,http://119.62.28.223:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路23』
CCTV2,http://171.118.222.151:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV2,http://171.116.56.95:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV3,http://171.8.245.118:808/hls/3/index.m3u8$LR•IPV4『线路1』
CCTV3,http://124.112.203.209:18888/rtp/238.1.78.170:7232$LR•IPV4『线路2』
CCTV3,http://27.11.51.239:8001/udp/225.0.4.142:7980$LR•IPV4『线路3』
CCTV3,http://27.11.51.239:8002/udp/225.0.4.142:7980$LR•IPV4『线路4』
CCTV3,http://27.11.51.239:8005/udp/225.0.4.142:7980$LR•IPV4『线路5』
CCTV3,http://27.10.72.127:8004/udp/225.0.4.142:7980$LR•IPV4『线路6』
CCTV3,http://27.10.72.127:8002/udp/225.0.4.142:7980$LR•IPV4『线路7』
CCTV3,http://27.10.72.127:8003/udp/225.0.4.142:7980$LR•IPV4『线路8』
CCTV3,http://110.179.81.83:8083/udp/239.1.1.9:8009$LR•IPV4『线路9』
CCTV3,http://222.130.146.175:8888/rtp/239.3.1.172:8001$LR•IPV4『线路10』
CCTV3,http://114.254.85.192:2222/rtp/239.3.1.172:8001$LR•IPV4『线路11』
CCTV3,http://114.254.185.206:9999/rtp/239.3.1.172:8001$LR•IPV4『线路12』
CCTV3,http://58.48.37.158:1111/tsfile/live/0003_1.m3u8$LR•IPV4『线路13』
CCTV3,http://124.64.11.135:8888/rtp/239.3.1.172:8001$LR•IPV4『线路14』
CCTV3,http://119.39.97.2:9002/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV3,http://118.248.166.19:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV3,http://175.8.213.198:8081/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV3,http://222.241.154.37:9901/tsfile/live/23003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV3,http://124.228.160.197:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
CCTV3,http://175.8.213.198:8081/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
CCTV3,http://223.159.11.85:8099/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路21』
CCTV3,http://118.248.166.19:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV3,http://119.62.28.223:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路24』
CCTV3,http://171.116.56.95:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV4,http://124.112.203.209:18888/rtp/238.1.78.236:7760$LR•IPV4『线路1』
CCTV4,http://27.11.51.239:8001/udp/225.0.4.176:7980$LR•IPV4『线路2』
CCTV4,http://27.11.51.239:8002/udp/225.0.4.176:7980$LR•IPV4『线路3』
CCTV4,http://27.11.51.239:8005/udp/225.0.4.176:7980$LR•IPV4『线路4』
CCTV4,http://27.10.72.127:8004/udp/225.0.4.176:7980$LR•IPV4『线路5』
CCTV4,http://27.10.72.127:8003/udp/225.0.4.176:7980$LR•IPV4『线路6』
CCTV4,http://110.179.81.83:8083/udp/239.1.1.10:8010$LR•IPV4『线路7』
CCTV4,http://222.130.146.175:8888/rtp/239.3.1.105:8092$LR•IPV4『线路8』
CCTV4,http://222.130.146.175:8888/rtp/239.3.1.213:4220$LR•IPV4『线路9』
CCTV4,http://222.130.146.175:8888/rtp/239.3.1.214:4220$LR•IPV4『线路10』
CCTV4,http://114.254.85.192:2222/rtp/239.3.1.105:8092$LR•IPV4『线路11』
CCTV4,http://114.254.85.192:2222/rtp/239.3.1.213:4220$LR•IPV4『线路12』
CCTV4,http://114.254.85.192:2222/rtp/239.3.1.214:4220$LR•IPV4『线路13』
CCTV4,http://114.254.185.206:9999/rtp/239.3.1.105:8092$LR•IPV4『线路14』
CCTV4,http://114.254.185.206:9999/rtp/239.3.1.213:4220$LR•IPV4『线路15』
CCTV4,http://114.254.185.206:9999/rtp/239.3.1.214:4220$LR•IPV4『线路16』
CCTV4,http://58.48.37.158:1111/tsfile/live/0004_1.m3u8$LR•IPV4『线路17』
CCTV4,http://124.64.11.135:8888/rtp/239.3.1.105:8092$LR•IPV4『线路18』
CCTV4,http://124.64.11.135:8888/rtp/239.3.1.213:4220$LR•IPV4『线路19』
CCTV4,http://124.64.11.135:8888/rtp/239.3.1.214:4220$LR•IPV4『线路20』
CCTV4,http://119.39.97.2:9002/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
CCTV4,http://175.8.213.198:8081/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV4,http://124.228.160.197:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV4,http://118.248.166.19:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV5,http://171.8.245.118:808/hls/5/index.m3u8$LR•IPV4『线路1』
CCTV5,http://124.112.203.209:18888/rtp/238.1.78.171:7240$LR•IPV4『线路2』
CCTV5,http://124.112.203.209:18888/rtp/238.1.78.237:7768$LR•IPV4『线路3』
CCTV5,http://27.11.51.239:8001/udp/225.0.4.143:7980$LR•IPV4『线路4』
CCTV5,http://27.11.51.239:8001/udp/225.0.4.73:7980$LR•IPV4『线路5』
CCTV5,http://27.11.51.239:8002/udp/225.0.4.143:7980$LR•IPV4『线路6』
CCTV5,http://27.11.51.239:8002/udp/225.0.4.73:7980$LR•IPV4『线路7』
CCTV5,http://27.11.51.239:8004/udp/225.0.4.73:7980$LR•IPV4『线路8』
CCTV5,http://27.11.51.239:8005/udp/225.0.4.143:7980$LR•IPV4『线路9』
CCTV5,http://27.11.51.239:8005/udp/225.0.4.73:7980$LR•IPV4『线路10』
CCTV5,http://27.10.72.127:8004/udp/225.0.4.143:7980$LR•IPV4『线路11』
CCTV5,http://27.10.72.127:8004/udp/225.0.4.73:7980$LR•IPV4『线路12』
CCTV5,http://27.10.72.127:8002/udp/225.0.4.143:7980$LR•IPV4『线路13』
CCTV5,http://27.10.72.127:8002/udp/225.0.4.73:7980$LR•IPV4『线路14』
CCTV5,http://27.10.72.127:8003/udp/225.0.4.73:7980$LR•IPV4『线路15』
CCTV5,http://110.179.81.83:8083/udp/239.1.1.11:8011$LR•IPV4『线路16』
CCTV5,http://110.179.81.83:8083/udp/239.1.1.12:8012$LR•IPV4『线路17』
CCTV5,http://222.130.146.175:8888/rtp/239.3.1.130:8004$LR•IPV4『线路18』
CCTV5,http://222.130.146.175:8888/rtp/239.3.1.173:8001$LR•IPV4『线路19』
CCTV5,http://114.254.85.192:2222/rtp/239.3.1.130:8004$LR•IPV4『线路20』
CCTV5,http://114.254.85.192:2222/rtp/239.3.1.173:8001$LR•IPV4『线路21』
CCTV5,http://114.254.185.206:9999/rtp/239.3.1.130:8004$LR•IPV4『线路22』
CCTV5,http://114.254.185.206:9999/rtp/239.3.1.173:8001$LR•IPV4『线路23』
CCTV5,http://58.48.37.158:1111/tsfile/live/0005_1.m3u8$LR•IPV4『线路24』
CCTV5,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8$LR•IPV4『线路25』
CCTV5+,http://124.228.160.197:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
CCTV5+,http://119.62.28.223:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
CCTV5+,http://123.189.36.39:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
CCTV5+,http://123.189.36.4:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
CCTV5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
CCTV5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
CCTV5+,http://hikvision.city:880/cctv5p.m3u8$LR•IPV4『线路8』
CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路9』
CCTV5+,http://ygbh.live/migu.php?id=cctv5p$LR•IPV4『线路10』
CCTV5+,http://121.19.134.225:808/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
CCTV5+,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225494/index.m3u8$LR•IPV4『线路12』
CCTV5+,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
CCTV5+,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路14』
CCTV5+,http://cdn.jdshipin.com:8880/ysp.php?id=cctv5p$LR•IPV4『线路15』
CCTV5+,http://home.huaz.site:4000/udp/239.21.1.142:5002$LR•IPV4『线路16』
CCTV5+,http://dms.yryyj.site:8188/udp/239.76.246.168:1234$LR•IPV4『线路17』
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004$LR•IPV4『线路18』
CCTV5+,http://webmail.axxe.top:4022/rtp/239.3.1.130:8004$LR•IPV4『线路19』
CCTV5+,http://120.234.5.29:6000/udp/239.20.0.203:2204$LR•IPV4『线路20』
CCTV5+,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8$LR•IPV4『线路21』
CCTV5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004$LR•IPV4『线路23』
CCTV5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004$LR•IPV4『线路25』
CCTV6,http://124.112.203.209:18888/rtp/238.1.78.172:7248$LR•IPV4『线路1』
CCTV6,http://27.11.51.239:8001/udp/225.0.4.144:7980$LR•IPV4『线路2』
CCTV6,http://27.11.51.239:8002/udp/225.0.4.144:7980$LR•IPV4『线路3』
CCTV6,http://27.11.51.239:8004/udp/225.0.4.144:7980$LR•IPV4『线路4』
CCTV6,http://27.10.72.127:8002/udp/225.0.4.144:7980$LR•IPV4『线路5』
CCTV6,http://27.10.72.127:8003/udp/225.0.4.144:7980$LR•IPV4『线路6』
CCTV6,http://110.179.81.83:8083/udp/239.1.1.13:8013$LR•IPV4『线路7』
CCTV6,http://222.130.146.175:8888/rtp/239.3.1.174:8001$LR•IPV4『线路8』
CCTV6,http://114.254.85.192:2222/rtp/239.3.1.174:8001$LR•IPV4『线路9』
CCTV6,http://114.254.185.206:9999/rtp/239.3.1.174:8001$LR•IPV4『线路10』
CCTV6,http://58.48.37.158:1111/tsfile/live/0006_1.m3u8$LR•IPV4『线路11』
CCTV6,http://124.64.11.135:8888/rtp/239.3.1.174:8001$LR•IPV4『线路12』
CCTV6,http://118.248.166.19:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
CCTV6,http://119.39.97.2:9002/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
CCTV6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV6,http://175.8.213.198:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV6,http://124.228.160.197:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV6,http://175.8.213.198:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV6,http://118.248.166.19:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
CCTV6,http://223.159.11.85:8099/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路20』
CCTV6,http://119.62.28.223:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
CCTV6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路22』
CCTV6,http://171.116.56.95:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV6,http://171.116.56.95:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV6,http://123.138.216.44:9902/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV7,http://124.112.203.209:18888/rtp/238.1.78.239:7784$LR•IPV4『线路1』
CCTV7,http://27.11.51.239:8002/udp/225.0.4.127:7980$LR•IPV4『线路2』
CCTV7,http://27.10.72.127:8004/udp/225.0.4.127:7980$LR•IPV4『线路3』
CCTV7,http://27.10.72.127:8003/udp/225.0.4.127:7980$LR•IPV4『线路4』
CCTV7,http://222.130.146.175:8888/rtp/239.3.1.61:8104$LR•IPV4『线路5』
CCTV7,http://114.254.85.192:2222/rtp/239.3.1.61:8104$LR•IPV4『线路6』
CCTV7,http://114.254.185.206:9999/rtp/239.3.1.61:8104$LR•IPV4『线路7』
CCTV7,http://58.48.37.158:1111/tsfile/live/0007_1.m3u8$LR•IPV4『线路8』
CCTV7,http://124.64.11.135:8888/rtp/239.3.1.61:8104$LR•IPV4『线路9』
CCTV7,http://118.248.166.19:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路10』
CCTV7,http://124.228.160.197:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
CCTV7,http://119.39.97.2:9002/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
CCTV7,http://222.241.154.37:9901/tsfile/live/23007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
CCTV7,http://175.8.213.198:8081/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
CCTV7,http://175.8.213.198:8081/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV7,http://223.159.11.85:8099/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路16』
CCTV7,http://118.248.166.19:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV7,http://nnth.7766.org:85//tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV7,http://119.62.28.223:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
CCTV7,http://220.164.192.48:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路20』
CCTV7,http://171.116.56.95:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
CCTV7,http://58.51.111.46:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV7,http://171.120.5.40:9999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV7,http://123.138.216.44:9902/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV7,http://123.189.36.39:9901/tsfile/live/1159_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV8,http://171.8.245.118:808/hls/8/index.m3u8$LR•IPV4『线路1』
CCTV8,http://124.112.203.209:18888/rtp/238.1.78.173:7256$LR•IPV4『线路2』
CCTV8,http://27.11.51.239:8001/udp/225.0.4.137:7980$LR•IPV4『线路3』
CCTV8,http://27.11.51.239:8002/udp/225.0.4.137:7980$LR•IPV4『线路4』
CCTV8,http://27.11.51.239:8005/udp/225.0.4.137:7980$LR•IPV4『线路5』
CCTV8,http://27.10.72.127:8004/udp/225.0.4.137:7980$LR•IPV4『线路6』
CCTV8,http://27.10.72.127:8002/udp/225.0.4.137:7980$LR•IPV4『线路7』
CCTV8,http://27.10.72.127:8003/udp/225.0.4.137:7980$LR•IPV4『线路8』
CCTV8,http://110.179.81.83:8083/udp/239.1.1.15:8015$LR•IPV4『线路9』
CCTV8,http://222.130.146.175:8888/rtp/239.3.1.175:8001$LR•IPV4『线路10』
CCTV8,http://114.254.85.192:2222/rtp/239.3.1.175:8001$LR•IPV4『线路11』
CCTV8,http://114.254.185.206:9999/rtp/239.3.1.175:8001$LR•IPV4『线路12』
CCTV8,http://58.48.37.158:1111/tsfile/live/0008_1.m3u8$LR•IPV4『线路13』
CCTV8,http://124.64.11.135:8888/rtp/239.3.1.175:8001$LR•IPV4『线路14』
CCTV8,http://119.39.97.2:9002/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV8,http://118.248.166.19:8088/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV8,http://175.8.213.198:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV8,http://124.228.160.197:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
CCTV8,http://175.8.213.198:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
CCTV8,http://223.159.11.85:8099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路21』
CCTV8,http://118.248.166.19:8088/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路22』
CCTV8,http://119.62.28.223:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路24』
CCTV8,http://171.116.56.95:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
CCTV9,http://171.8.245.118:808/hls/9/index.m3u8$LR•IPV4『线路1』
CCTV9,http://124.112.203.209:18888/rtp/238.1.78.240:7792$LR•IPV4『线路2』
CCTV9,http://27.11.51.239:8001/udp/225.0.4.131:7980$LR•IPV4『线路3』
CCTV9,http://27.11.51.239:8002/udp/225.0.4.131:7980$LR•IPV4『线路4』
CCTV9,http://27.11.51.239:8005/udp/225.0.4.131:7980$LR•IPV4『线路5』
CCTV9,http://27.10.72.127:8004/udp/225.0.4.131:7980$LR•IPV4『线路6』
CCTV9,http://27.10.72.127:8002/udp/225.0.4.131:7980$LR•IPV4『线路7』
CCTV9,http://27.10.72.127:8003/udp/225.0.4.131:7980$LR•IPV4『线路8』
CCTV9,http://110.179.81.83:8083/udp/239.1.1.16:8016$LR•IPV4『线路9』
CCTV9,http://222.130.146.175:8888/rtp/239.3.1.62:8112$LR•IPV4『线路10』
CCTV9,http://114.254.85.192:2222/rtp/239.3.1.62:8112$LR•IPV4『线路11』
CCTV9,http://114.254.185.206:9999/rtp/239.3.1.62:8112$LR•IPV4『线路12』
CCTV9,http://58.48.37.158:1111/tsfile/live/0009_1.m3u8$LR•IPV4『线路13』
CCTV9,http://124.64.11.135:8888/rtp/239.3.1.62:8112$LR•IPV4『线路14』
CCTV9,http://118.248.166.19:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
CCTV9,http://119.39.97.2:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
CCTV9,http://124.228.160.197:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路18』
CCTV9,http://175.8.213.198:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路19』
CCTV9,http://175.8.213.198:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路20』
CCTV9,http://118.248.166.19:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路21』
CCTV9,http://223.159.11.85:8099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路22』
CCTV9,http://119.62.28.223:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路23』
CCTV9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路24』
CCTV9,http://171.118.222.151:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路25』
